imageId,articleTypeName,categoryName,articleTypeId,categoryId
4343,Casual Shoes,Shoes,2,1
38301,Wallets,Wallets,10,10
42685,Kurtas,Topwear,5,0
20935,Backpacks,Bags,15,2
13856,Shirts,Topwear,1,0
26945,Tshirts,Topwear,0,0
45635,Briefs,Innerwear,13,5
12121,Kurtas,Topwear,5,0
16001,Sweaters,Topwear,34,0
3972,Tops,Topwear,6,0
9812,Shirts,Topwear,1,0
47148,Handbags,Bags,7,2
26450,Sports Shoes,Shoes,4,1
47857,Handbags,Bags,7,2
52151,Tshirts,Topwear,0,0
5589,Sports Shoes,Shoes,4,1
9230,Shirts,Topwear,1,0
33548,Shirts,Topwear,1,0
27455,Bra,Innerwear,23,5
33283,Jeans,Bottomwear,19,4
31105,Tshirts,Topwear,0,0
11295,Jeans,Bottomwear,19,4
56818,Shirts,Topwear,1,0
38440,Wallets,Wallets,10,10
13229,Trousers,Bottomwear,21,4
34235,Tshirts,Topwear,0,0
35219,Casual Shoes,Shoes,2,1
54527,Casual Shoes,Shoes,2,1
9442,Handbags,Bags,7,2
59628,Sarees,Saree,25,16
46545,Watches,Watches,3,3
4475,Sports Shoes,Shoes,4,1
58646,Kurtas,Topwear,5,0
18594,Wallets,Wallets,10,10
8659,Sunglasses,Eyewear,9,7
12788,Kurtis,Topwear,38,0
54655,Watches,Watches,3,3
32565,Tops,Topwear,6,0
32562,Trousers,Bottomwear,21,4
25013,Handbags,Bags,7,2
40769,Caps,Headwear,33,19
57547,Lipstick,Lips,29,15
15838,Kurtas,Topwear,5,0
37963,Heels,Shoes,8,1
51701,Sunglasses,Eyewear,9,7
24527,Shirts,Topwear,1,0
18959,Sweaters,Topwear,34,0
20353,Jeans,Bottomwear,19,4
12618,Tshirts,Topwear,0,0
55375,Nail Polish,Nails,28,18
16218,Tshirts,Topwear,0,0
14633,Tops,Topwear,6,0
33820,Sports Shoes,Shoes,4,1
15472,Tshirts,Topwear,0,0
25879,Backpacks,Bags,15,2
49080,Lipstick,Lips,29,15
28401,Sunglasses,Eyewear,9,7
5038,Sports Shoes,Shoes,4,1
53044,Sarees,Saree,25,16
17941,Tshirts,Topwear,0,0
57530,Casual Shoes,Shoes,2,1
50855,Sarees,Saree,25,16
45752,Kurtas,Topwear,5,0
14072,Tshirts,Topwear,0,0
55869,Nail Polish,Nails,28,18
40955,Tshirts,Topwear,0,0
33714,Casual Shoes,Shoes,2,1
18310,Tshirts,Topwear,0,0
12274,Shirts,Topwear,1,0
11849,Flip Flops,Flip Flops,11,11
54638,Watches,Watches,3,3
1644,Tshirts,Topwear,0,0
24739,Handbags,Bags,7,2
28857,Tshirts,Topwear,0,0
34569,Tops,Topwear,6,0
3893,Tshirts,Topwear,0,0
18323,Shirts,Topwear,1,0
11130,Tops,Topwear,6,0
19567,Tshirts,Topwear,0,0
55902,Nail Polish,Nails,28,18
57175,Tops,Topwear,6,0
35172,Backpacks,Bags,15,2
4980,Shorts,Bottomwear,20,4
25085,Wallets,Wallets,10,10
3303,Sports Shoes,Shoes,4,1
15685,Trousers,Bottomwear,21,4
27480,Bra,Innerwear,23,5
32925,Tshirts,Topwear,0,0
58691,Kurtas,Topwear,5,0
43950,Flats,Shoes,22,1
10067,Tshirts,Topwear,0,0
4830,Track Pants,Bottomwear,30,4
17118,Clutches,Bags,31,2
18212,Caps,Headwear,33,19
45150,Watches,Watches,3,3
45664,Innerwear Vests,Innerwear,37,5
51549,Watches,Watches,3,3
22714,Casual Shoes,Shoes,2,1
12786,Kurtas,Topwear,5,0
12010,Shirts,Topwear,1,0
12959,Sports Shoes,Shoes,4,1
11449,Tops,Topwear,6,0
41679,Heels,Shoes,8,1
25673,Watches,Watches,3,3
51206,Bra,Innerwear,23,5
58683,Kurtas,Topwear,5,0
43313,Sweaters,Topwear,34,0
18304,Kurtas,Topwear,5,0
53100,Earrings,Jewellery,26,6
14638,Shirts,Topwear,1,0
42917,Wallets,Wallets,10,10
2014,Tshirts,Topwear,0,0
17496,Tshirts,Topwear,0,0
17864,Briefs,Innerwear,13,5
5210,Tshirts,Topwear,0,0
18408,Flip Flops,Flip Flops,11,11
55380,Nail Polish,Nails,28,18
38402,Belts,Belts,14,12
14677,Shirts,Topwear,1,0
16465,Shirts,Topwear,1,0
6653,Casual Shoes,Shoes,2,1
43759,Earrings,Jewellery,26,6
26598,Sports Shoes,Shoes,4,1
4108,Sandals,Sandal,12,9
7960,Tshirts,Topwear,0,0
50303,Ties,Ties,36,20
12193,Shirts,Topwear,1,0
18199,Sweaters,Topwear,34,0
38442,Clutches,Bags,31,2
22747,Kurtas,Topwear,5,0
12933,Tshirts,Topwear,0,0
12890,Casual Shoes,Shoes,2,1
38627,Tshirts,Topwear,0,0
4361,Tshirts,Topwear,0,0
39054,Wallets,Wallets,10,10
58307,Socks,Socks,16,13
11664,Tshirts,Topwear,0,0
10824,Tshirts,Topwear,0,0
17124,Handbags,Bags,7,2
19056,Kurtas,Topwear,5,0
49520,Handbags,Bags,7,2
24177,Flip Flops,Flip Flops,11,11
40304,Sandals,Sandal,12,9
21500,Handbags,Bags,7,2
45581,Sandals,Sandal,12,9
57015,Briefs,Innerwear,13,5
7206,Tops,Topwear,6,0
36318,Tshirts,Topwear,0,0
51620,Watches,Watches,3,3
38997,Dresses,Dress,24,14
49708,Ties,Ties,36,20
29751,Watches,Watches,3,3
58798,Shirts,Topwear,1,0
11962,Sandals,Sandal,12,9
7891,Tshirts,Topwear,0,0
19162,Tshirts,Topwear,0,0
25691,Tops,Topwear,6,0
15917,Backpacks,Bags,15,2
30301,Tshirts,Topwear,0,0
27728,Handbags,Bags,7,2
11072,Shirts,Topwear,1,0
54607,Briefs,Innerwear,13,5
13753,Shirts,Topwear,1,0
20885,Sports Shoes,Shoes,4,1
21271,Backpacks,Bags,15,2
12960,Sports Shoes,Shoes,4,1
21787,Belts,Belts,14,12
31283,Tshirts,Topwear,0,0
31361,Tshirts,Topwear,0,0
59992,Dresses,Dress,24,14
24132,Tshirts,Topwear,0,0
44802,Tshirts,Topwear,0,0
18447,Perfume and Body Mist,Fragrance,18,8
7097,Backpacks,Bags,15,2
43653,Dresses,Dress,24,14
32029,Socks,Socks,16,13
9627,Shirts,Topwear,1,0
12082,Kurtas,Topwear,5,0
8786,Shirts,Topwear,1,0
8165,Shirts,Topwear,1,0
8643,Sunglasses,Eyewear,9,7
43531,Tops,Topwear,6,0
20333,Tshirts,Topwear,0,0
26172,Flats,Shoes,22,1
7688,Shorts,Bottomwear,20,4
1936,Backpacks,Bags,15,2
28344,Sunglasses,Eyewear,9,7
57283,Shirts,Topwear,1,0
38441,Handbags,Bags,7,2
4337,Sports Shoes,Shoes,4,1
25637,Watches,Watches,3,3
3916,Tshirts,Topwear,0,0
18739,Tops,Topwear,6,0
4580,Sports Shoes,Shoes,4,1
32445,Shorts,Bottomwear,20,4
13972,Casual Shoes,Shoes,2,1
29156,Tshirts,Topwear,0,0
36226,Sports Shoes,Shoes,4,1
53588,Watches,Watches,3,3
56011,Lipstick,Lips,29,15
46423,Watches,Watches,3,3
17684,Casual Shoes,Shoes,2,1
25477,Sports Shoes,Shoes,4,1
58447,Watches,Watches,3,3
45076,Bra,Innerwear,23,5
15328,Sweaters,Topwear,34,0
27644,Tshirts,Topwear,0,0
57044,Dresses,Dress,24,14
30765,Kurtas,Topwear,5,0
32612,Belts,Belts,14,12
56423,Bra,Innerwear,23,5
20346,Sweaters,Topwear,34,0
20685,Casual Shoes,Shoes,2,1
33551,Shirts,Topwear,1,0
27209,Shirts,Topwear,1,0
25281,Handbags,Bags,7,2
49707,Ties,Ties,36,20
43577,Tops,Topwear,6,0
15825,Innerwear Vests,Innerwear,37,5
29318,Backpacks,Bags,15,2
48442,Tshirts,Topwear,0,0
11242,Jeans,Bottomwear,19,4
54016,Handbags,Bags,7,2
59243,Watches,Watches,3,3
58492,Dresses,Dress,24,14
44860,Tshirts,Topwear,0,0
18843,Tshirts,Topwear,0,0
15558,Shirts,Topwear,1,0
18216,Socks,Socks,16,13
31980,Sandals,Sandal,12,9
33256,Tshirts,Topwear,0,0
40095,Shorts,Bottomwear,20,4
29961,Sunglasses,Eyewear,9,7
45561,Tops,Topwear,6,0
21199,Belts,Belts,14,12
5726,Sports Shoes,Shoes,4,1
45403,Flats,Shoes,22,1
19001,Tshirts,Topwear,0,0
44815,Jeans,Bottomwear,19,4
38086,Shirts,Topwear,1,0
22852,Casual Shoes,Shoes,2,1
21117,Shirts,Topwear,1,0
34852,Casual Shoes,Shoes,2,1
39568,Heels,Shoes,8,1
10751,Track Pants,Bottomwear,30,4
31286,Tshirts,Topwear,0,0
57856,Heels,Shoes,8,1
3500,Casual Shoes,Shoes,2,1
57336,Bra,Innerwear,23,5
9675,Tshirts,Topwear,0,0
26285,Tshirts,Topwear,0,0
2847,Tshirts,Topwear,0,0
3859,Tshirts,Topwear,0,0
46002,Sarees,Saree,25,16
3845,Tshirts,Topwear,0,0
30706,Clutches,Bags,31,2
42244,Tops,Topwear,6,0
20583,Wallets,Wallets,10,10
41696,Shorts,Bottomwear,20,4
48218,Sunglasses,Eyewear,9,7
51160,Socks,Socks,16,13
37285,Tshirts,Topwear,0,0
24518,Kurtas,Topwear,5,0
41233,Sports Shoes,Shoes,4,1
23160,Tshirts,Topwear,0,0
29029,Caps,Headwear,33,19
29611,Shirts,Topwear,1,0
4958,Tshirts,Topwear,0,0
39644,Casual Shoes,Shoes,2,1
27468,Briefs,Innerwear,13,5
13338,Tshirts,Topwear,0,0
28560,Tshirts,Topwear,0,0
2008,Tshirts,Topwear,0,0
54511,Handbags,Bags,7,2
13018,Heels,Shoes,8,1
42991,Sports Shoes,Shoes,4,1
27653,Tshirts,Topwear,0,0
49996,Briefs,Innerwear,13,5
45653,Briefs,Innerwear,13,5
39500,Sports Shoes,Shoes,4,1
51542,Watches,Watches,3,3
17223,Sunglasses,Eyewear,9,7
43689,Tshirts,Topwear,0,0
58157,Handbags,Bags,7,2
56873,Heels,Shoes,8,1
11229,Watches,Watches,3,3
39861,Tshirts,Topwear,0,0
51890,Wallets,Wallets,10,10
51350,Casual Shoes,Shoes,2,1
17792,Socks,Socks,16,13
10329,Watches,Watches,3,3
15567,Heels,Shoes,8,1
44777,Casual Shoes,Shoes,2,1
44669,Shirts,Topwear,1,0
13079,Casual Shoes,Shoes,2,1
8259,Handbags,Bags,7,2
39470,Kurtis,Topwear,38,0
53062,Handbags,Bags,7,2
12000,Shirts,Topwear,1,0
48406,Tshirts,Topwear,0,0
8617,Sunglasses,Eyewear,9,7
5376,Sports Shoes,Shoes,4,1
41050,Watches,Watches,3,3
10415,Tops,Topwear,6,0
6061,Tshirts,Topwear,0,0
36780,Watches,Watches,3,3
15029,Sweatshirts,Topwear,32,0
6312,Tops,Topwear,6,0
21285,Sunglasses,Eyewear,9,7
49108,Nail Polish,Nails,28,18
57103,Tops,Topwear,6,0
38041,Watches,Watches,3,3
31987,Socks,Socks,16,13
15261,Casual Shoes,Shoes,2,1
28380,Sunglasses,Eyewear,9,7
8235,Handbags,Bags,7,2
13306,Trousers,Bottomwear,21,4
30172,Watches,Watches,3,3
19526,Sweaters,Topwear,34,0
19801,Tshirts,Topwear,0,0
35916,Handbags,Bags,7,2
6231,Tshirts,Topwear,0,0
23168,Tshirts,Topwear,0,0
27552,Shirts,Topwear,1,0
12882,Sports Shoes,Shoes,4,1
11379,Tops,Topwear,6,0
2984,Tshirts,Topwear,0,0
53282,Tshirts,Topwear,0,0
14651,Tshirts,Topwear,0,0
57036,Dresses,Dress,24,14
40091,Tshirts,Topwear,0,0
4267,Sports Shoes,Shoes,4,1
45789,Flats,Shoes,22,1
29142,Sunglasses,Eyewear,9,7
1949,Tshirts,Topwear,0,0
4571,Sports Shoes,Shoes,4,1
46111,Flip Flops,Flip Flops,11,11
34067,Shirts,Topwear,1,0
15108,Tops,Topwear,6,0
58058,Earrings,Jewellery,26,6
30757,Kurtas,Topwear,5,0
50437,Briefs,Innerwear,13,5
46691,Perfume and Body Mist,Fragrance,18,8
15615,Tshirts,Topwear,0,0
13352,Casual Shoes,Shoes,2,1
58178,Handbags,Bags,7,2
17704,Casual Shoes,Shoes,2,1
43147,Backpacks,Bags,15,2
24554,Tshirts,Topwear,0,0
54063,Deodorant,Fragrance,27,8
51552,Watches,Watches,3,3
42700,Flats,Shoes,22,1
29420,Watches,Watches,3,3
6230,Tshirts,Topwear,0,0
13534,Sports Shoes,Shoes,4,1
28641,Tshirts,Topwear,0,0
59929,Kurtas,Topwear,5,0
56881,Heels,Shoes,8,1
47180,Casual Shoes,Shoes,2,1
6377,Casual Shoes,Shoes,2,1
32769,Tshirts,Topwear,0,0
19885,Caps,Headwear,33,19
45985,Sarees,Saree,25,16
14905,Belts,Belts,14,12
34079,Casual Shoes,Shoes,2,1
23141,Sweatshirts,Topwear,32,0
42125,Casual Shoes,Shoes,2,1
39530,Bra,Innerwear,23,5
9254,Shirts,Topwear,1,0
43842,Earrings,Jewellery,26,6
25627,Watches,Watches,3,3
31442,Tshirts,Topwear,0,0
16635,Tshirts,Topwear,0,0
25217,Handbags,Bags,7,2
44132,Perfume and Body Mist,Fragrance,18,8
39626,Sports Shoes,Shoes,4,1
24407,Kurtas,Topwear,5,0
39663,Casual Shoes,Shoes,2,1
51879,Wallets,Wallets,10,10
13469,Tshirts,Topwear,0,0
10295,Casual Shoes,Shoes,2,1
21810,Wallets,Wallets,10,10
10634,Formal Shoes,Shoes,17,1
11648,Watches,Watches,3,3
55923,Nail Polish,Nails,28,18
44906,Shorts,Bottomwear,20,4
14972,Belts,Belts,14,12
44045,Perfume and Body Mist,Fragrance,18,8
40390,Tops,Topwear,6,0
3572,Tshirts,Topwear,0,0
28590,Belts,Belts,14,12
32001,Socks,Socks,16,13
39170,Kurtas,Topwear,5,0
10167,Casual Shoes,Shoes,2,1
40482,Casual Shoes,Shoes,2,1
15470,Tshirts,Topwear,0,0
40524,Watches,Watches,3,3
57429,Tshirts,Topwear,0,0
42410,Briefs,Innerwear,13,5
37408,Handbags,Bags,7,2
36724,Tshirts,Topwear,0,0
22789,Tshirts,Topwear,0,0
3923,Track Pants,Bottomwear,30,4
18842,Tshirts,Topwear,0,0
51402,Shirts,Topwear,1,0
59911,Kurtas,Topwear,5,0
33635,Handbags,Bags,7,2
21727,Sports Shoes,Shoes,4,1
23510,Watches,Watches,3,3
43765,Earrings,Jewellery,26,6
25874,Backpacks,Bags,15,2
38844,Dresses,Dress,24,14
23969,Tshirts,Topwear,0,0
14934,Shorts,Bottomwear,20,4
47916,Handbags,Bags,7,2
2024,Tshirts,Topwear,0,0
11094,Sweaters,Topwear,34,0
32328,Watches,Watches,3,3
28718,Kurtas,Topwear,5,0
9827,Tshirts,Topwear,0,0
22394,Track Pants,Bottomwear,30,4
49962,Tshirts,Topwear,0,0
11414,Shirts,Topwear,1,0
52691,Watches,Watches,3,3
35683,Casual Shoes,Shoes,2,1
16891,Sunglasses,Eyewear,9,7
56920,Heels,Shoes,8,1
19282,Watches,Watches,3,3
17706,Casual Shoes,Shoes,2,1
53666,Handbags,Bags,7,2
22196,Casual Shoes,Shoes,2,1
57149,Tops,Topwear,6,0
20886,Sports Shoes,Shoes,4,1
43883,Flats,Shoes,22,1
38464,Handbags,Bags,7,2
19121,Flip Flops,Flip Flops,11,11
12422,Casual Shoes,Shoes,2,1
13094,Sweaters,Topwear,34,0
4102,Sports Shoes,Shoes,4,1
6999,Tshirts,Topwear,0,0
9699,Formal Shoes,Shoes,17,1
15683,Trousers,Bottomwear,21,4
59451,Shirts,Topwear,1,0
5888,Tshirts,Topwear,0,0
38598,Tshirts,Topwear,0,0
21248,Backpacks,Bags,15,2
8669,Sunglasses,Eyewear,9,7
54725,Kurtas,Topwear,5,0
43125,Perfume and Body Mist,Fragrance,18,8
35720,Sandals,Sandal,12,9
44927,Tshirts,Topwear,0,0
36438,Sports Shoes,Shoes,4,1
4970,Tshirts,Topwear,0,0
28030,Briefs,Innerwear,13,5
11678,Shirts,Topwear,1,0
7941,Tshirts,Topwear,0,0
39258,Formal Shoes,Shoes,17,1
22009,Handbags,Bags,7,2
49664,Sunglasses,Eyewear,9,7
28774,Kurtis,Topwear,38,0
12598,Tshirts,Topwear,0,0
34874,Handbags,Bags,7,2
15211,Tshirts,Topwear,0,0
7298,Tshirts,Topwear,0,0
34425,Tshirts,Topwear,0,0
5920,Casual Shoes,Shoes,2,1
7078,Backpacks,Bags,15,2
24229,Kurtas,Topwear,5,0
36462,Sports Shoes,Shoes,4,1
6901,Tshirts,Topwear,0,0
59067,Bra,Innerwear,23,5
2557,Tshirts,Topwear,0,0
37639,Wallets,Wallets,10,10
42657,Kurtas,Topwear,5,0
28845,Tshirts,Topwear,0,0
39734,Shirts,Topwear,1,0
57489,Casual Shoes,Shoes,2,1
9213,Casual Shoes,Shoes,2,1
27848,Tshirts,Topwear,0,0
9691,Tshirts,Topwear,0,0
26274,Tshirts,Topwear,0,0
55022,Lipstick,Lips,29,15
3992,Tshirts,Topwear,0,0
21181,Flip Flops,Flip Flops,11,11
18758,Dresses,Dress,24,14
26227,Tshirts,Topwear,0,0
10733,Handbags,Bags,7,2
58720,Tshirts,Topwear,0,0
5567,Sports Shoes,Shoes,4,1
6468,Casual Shoes,Shoes,2,1
46619,Heels,Shoes,8,1
59674,Sarees,Saree,25,16
40177,Sunglasses,Eyewear,9,7
55966,Lipstick,Lips,29,15
59888,Tops,Topwear,6,0
7497,Shorts,Bottomwear,20,4
26043,Shirts,Topwear,1,0
18706,Briefs,Innerwear,13,5
46453,Watches,Watches,3,3
7249,Casual Shoes,Shoes,2,1
41695,Shorts,Bottomwear,20,4
2653,Handbags,Bags,7,2
12622,Tshirts,Topwear,0,0
2140,Tshirts,Topwear,0,0
16084,Sunglasses,Eyewear,9,7
59660,Sarees,Saree,25,16
22639,Tshirts,Topwear,0,0
21528,Handbags,Bags,7,2
47012,Kurtas,Topwear,5,0
32609,Wallets,Wallets,10,10
18919,Shirts,Topwear,1,0
32560,Jeans,Bottomwear,19,4
46401,Sweatshirts,Topwear,32,0
31247,Tshirts,Topwear,0,0
1895,Sweatshirts,Topwear,32,0
12434,Socks,Socks,16,13
16857,Sunglasses,Eyewear,9,7
12856,Casual Shoes,Shoes,2,1
15027,Sweatshirts,Topwear,32,0
4889,Tops,Topwear,6,0
13726,Casual Shoes,Shoes,2,1
53991,Handbags,Bags,7,2
28907,Kurtas,Topwear,5,0
9402,Sports Shoes,Shoes,4,1
34430,Tshirts,Topwear,0,0
27852,Tops,Topwear,6,0
31126,Dresses,Dress,24,14
27021,Jeans,Bottomwear,19,4
27263,Tops,Topwear,6,0
6257,Tshirts,Topwear,0,0
14005,Tshirts,Topwear,0,0
56281,Bra,Innerwear,23,5
19964,Sweaters,Topwear,34,0
21926,Kurtas,Topwear,5,0
2964,Casual Shoes,Shoes,2,1
3474,Backpacks,Bags,15,2
26046,Shirts,Topwear,1,0
28689,Kurtas,Topwear,5,0
4025,Casual Shoes,Shoes,2,1
43262,Kurtas,Topwear,5,0
37070,Handbags,Bags,7,2
22043,Kurtas,Topwear,5,0
37637,Tshirts,Topwear,0,0
18353,Socks,Socks,16,13
28865,Tshirts,Topwear,0,0
24487,Watches,Watches,3,3
12859,Formal Shoes,Shoes,17,1
30588,Tshirts,Topwear,0,0
40010,Sunglasses,Eyewear,9,7
11948,Casual Shoes,Shoes,2,1
17783,Ties,Ties,36,20
4032,Tshirts,Topwear,0,0
17579,Trousers,Bottomwear,21,4
28241,Deodorant,Fragrance,27,8
20929,Handbags,Bags,7,2
18768,Ties,Ties,36,20
4790,Tshirts,Topwear,0,0
26870,Tshirts,Topwear,0,0
38639,Tshirts,Topwear,0,0
50623,Briefs,Innerwear,13,5
45212,Watches,Watches,3,3
17573,Shirts,Topwear,1,0
30497,Bra,Innerwear,23,5
28583,Watches,Watches,3,3
59301,Shirts,Topwear,1,0
8860,Shirts,Topwear,1,0
12965,Sandals,Sandal,12,9
48114,Belts,Belts,14,12
6243,Tshirts,Topwear,0,0
35892,Tshirts,Topwear,0,0
10635,Casual Shoes,Shoes,2,1
7675,Socks,Socks,16,13
59994,Dresses,Dress,24,14
46644,Deodorant,Fragrance,27,8
31603,Tshirts,Topwear,0,0
10465,Tshirts,Topwear,0,0
10500,Dresses,Dress,24,14
48223,Sunglasses,Eyewear,9,7
31958,Sports Shoes,Shoes,4,1
40785,Flip Flops,Flip Flops,11,11
39645,Casual Shoes,Shoes,2,1
18051,Wallets,Wallets,10,10
39710,Watches,Watches,3,3
34376,Tshirts,Topwear,0,0
43099,Deodorant,Fragrance,27,8
16072,Trousers,Bottomwear,21,4
33901,Watches,Watches,3,3
38539,Casual Shoes,Shoes,2,1
6938,Tshirts,Topwear,0,0
1888,Tshirts,Topwear,0,0
37598,Tshirts,Topwear,0,0
54505,Handbags,Bags,7,2
6982,Track Pants,Bottomwear,30,4
32870,Backpacks,Bags,15,2
16284,Tshirts,Topwear,0,0
24398,Kurtas,Topwear,5,0
20606,Belts,Belts,14,12
3880,Tshirts,Topwear,0,0
17479,Bra,Innerwear,23,5
13839,Watches,Watches,3,3
14122,Jeans,Bottomwear,19,4
9239,Shirts,Topwear,1,0
16115,Sandals,Sandal,12,9
59634,Sarees,Saree,25,16
57121,Tops,Topwear,6,0
27806,Belts,Belts,14,12
58904,Ties,Ties,36,20
36097,Wallets,Wallets,10,10
8067,Wallets,Wallets,10,10
9110,Sports Shoes,Shoes,4,1
37229,Belts,Belts,14,12
35409,Formal Shoes,Shoes,17,1
14359,Heels,Shoes,8,1
17461,Watches,Watches,3,3
30412,Jeans,Bottomwear,19,4
52098,Tops,Topwear,6,0
54137,Heels,Shoes,8,1
15323,Jackets,Topwear,35,0
18218,Socks,Socks,16,13
14320,Shorts,Bottomwear,20,4
5377,Sports Shoes,Shoes,4,1
47005,Kurtas,Topwear,5,0
59272,Watches,Watches,3,3
10806,Shirts,Topwear,1,0
53127,Flats,Shoes,22,1
27452,Bra,Innerwear,23,5
32937,Casual Shoes,Shoes,2,1
4067,Sandals,Sandal,12,9
52673,Watches,Watches,3,3
46752,Perfume and Body Mist,Fragrance,18,8
28326,Sandals,Sandal,12,9
45892,Watches,Watches,3,3
57326,Bra,Innerwear,23,5
55195,Nail Polish,Nails,28,18
22799,Tshirts,Topwear,0,0
27965,Innerwear Vests,Innerwear,37,5
15910,Shirts,Topwear,1,0
46440,Watches,Watches,3,3
52693,Watches,Watches,3,3
36473,Kurtas,Topwear,5,0
48724,Earrings,Jewellery,26,6
29831,Shirts,Topwear,1,0
23275,Watches,Watches,3,3
4192,Tshirts,Topwear,0,0
9016,Belts,Belts,14,12
7954,Tshirts,Topwear,0,0
4023,Casual Shoes,Shoes,2,1
15876,Flip Flops,Flip Flops,11,11
8598,Tshirts,Topwear,0,0
30785,Kurtas,Topwear,5,0
52759,Handbags,Bags,7,2
34315,Tshirts,Topwear,0,0
16490,Tshirts,Topwear,0,0
4935,Tops,Topwear,6,0
13267,Tops,Topwear,6,0
56975,Flats,Shoes,22,1
42171,Tshirts,Topwear,0,0
43209,Watches,Watches,3,3
25736,Wallets,Wallets,10,10
44680,Tops,Topwear,6,0
6553,Backpacks,Bags,15,2
7420,Kurtas,Topwear,5,0
19363,Sandals,Sandal,12,9
11879,Formal Shoes,Shoes,17,1
19727,Shirts,Topwear,1,0
36502,Kurtas,Topwear,5,0
49911,Watches,Watches,3,3
27587,Tshirts,Topwear,0,0
16993,Belts,Belts,14,12
55628,Casual Shoes,Shoes,2,1
28381,Sunglasses,Eyewear,9,7
9892,Trousers,Bottomwear,21,4
11350,Jeans,Bottomwear,19,4
50900,Sarees,Saree,25,16
49868,Watches,Watches,3,3
42913,Belts,Belts,14,12
58003,Dresses,Dress,24,14
20416,Belts,Belts,14,12
13927,Casual Shoes,Shoes,2,1
20227,Sweaters,Topwear,34,0
11485,Watches,Watches,3,3
28882,Briefs,Innerwear,13,5
31995,Socks,Socks,16,13
57933,Tshirts,Topwear,0,0
10016,Dresses,Dress,24,14
29547,Tshirts,Topwear,0,0
21001,Belts,Belts,14,12
12675,Trousers,Bottomwear,21,4
32848,Flats,Shoes,22,1
42077,Wallets,Wallets,10,10
39248,Casual Shoes,Shoes,2,1
14315,Tshirts,Topwear,0,0
1611,Jackets,Topwear,35,0
22725,Sports Shoes,Shoes,4,1
19828,Shirts,Topwear,1,0
13506,Tshirts,Topwear,0,0
56863,Heels,Shoes,8,1
21300,Sunglasses,Eyewear,9,7
44868,Tshirts,Topwear,0,0
26096,Shirts,Topwear,1,0
13195,Casual Shoes,Shoes,2,1
42102,Tshirts,Topwear,0,0
40176,Sunglasses,Eyewear,9,7
11488,Watches,Watches,3,3
27990,Briefs,Innerwear,13,5
14797,Handbags,Bags,7,2
21324,Sunglasses,Eyewear,9,7
15235,Casual Shoes,Shoes,2,1
7895,Shorts,Bottomwear,20,4
3691,Sports Shoes,Shoes,4,1
51051,Bra,Innerwear,23,5
38753,Handbags,Bags,7,2
55211,Lipstick,Lips,29,15
3227,Sports Shoes,Shoes,4,1
38189,Sunglasses,Eyewear,9,7
25102,Belts,Belts,14,12
10211,Handbags,Bags,7,2
11656,Tshirts,Topwear,0,0
27862,Shirts,Topwear,1,0
54649,Watches,Watches,3,3
41446,Casual Shoes,Shoes,2,1
20681,Casual Shoes,Shoes,2,1
6778,Tshirts,Topwear,0,0
6226,Tshirts,Topwear,0,0
12481,Formal Shoes,Shoes,17,1
58725,Tshirts,Topwear,0,0
40630,Kurtas,Topwear,5,0
39945,Casual Shoes,Shoes,2,1
17694,Casual Shoes,Shoes,2,1
45048,Watches,Watches,3,3
10581,Watches,Watches,3,3
24620,Wallets,Wallets,10,10
7664,Socks,Socks,16,13
23921,Casual Shoes,Shoes,2,1
50187,Handbags,Bags,7,2
8716,Tshirts,Topwear,0,0
3810,Tshirts,Topwear,0,0
40638,Kurtas,Topwear,5,0
13357,Casual Shoes,Shoes,2,1
37766,Shirts,Topwear,1,0
5219,Backpacks,Bags,15,2
49470,Casual Shoes,Shoes,2,1
4679,Backpacks,Bags,15,2
20921,Shorts,Bottomwear,20,4
24327,Backpacks,Bags,15,2
12309,Shirts,Topwear,1,0
5763,Tops,Topwear,6,0
21381,Track Pants,Bottomwear,30,4
24510,Kurtas,Topwear,5,0
22800,Shirts,Topwear,1,0
27901,Trousers,Bottomwear,21,4
34885,Handbags,Bags,7,2
47350,Handbags,Bags,7,2
58569,Tshirts,Topwear,0,0
15975,Shirts,Topwear,1,0
40602,Kurtas,Topwear,5,0
22336,Tshirts,Topwear,0,0
25678,Watches,Watches,3,3
49548,Clutches,Bags,31,2
50472,Briefs,Innerwear,13,5
28562,Tshirts,Topwear,0,0
24109,Flip Flops,Flip Flops,11,11
19029,Heels,Shoes,8,1
7632,Belts,Belts,14,12
12396,Socks,Socks,16,13
26637,Casual Shoes,Shoes,2,1
59250,Watches,Watches,3,3
24758,Tshirts,Topwear,0,0
8734,Shirts,Topwear,1,0
12012,Shirts,Topwear,1,0
21132,Tops,Topwear,6,0
47651,Dresses,Dress,24,14
15968,Shirts,Topwear,1,0
7250,Formal Shoes,Shoes,17,1
56666,Casual Shoes,Shoes,2,1
27445,Tshirts,Topwear,0,0
9695,Tshirts,Topwear,0,0
58740,Tshirts,Topwear,0,0
18945,Socks,Socks,16,13
38465,Handbags,Bags,7,2
19439,Caps,Headwear,33,19
38285,Tops,Topwear,6,0
24023,Tshirts,Topwear,0,0
9854,Trousers,Bottomwear,21,4
23843,Sports Shoes,Shoes,4,1
11104,Shirts,Topwear,1,0
5179,Tshirts,Topwear,0,0
9829,Tshirts,Topwear,0,0
6014,Shirts,Topwear,1,0
5293,Tshirts,Topwear,0,0
